Rk,Squad,Comp,Num_Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G_plus_A,G_minus_PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG_plus_xAG,PrgC,PrgP,Gls_per90,Ast_per90,G_plus_A_per90,G_minus_PK_per90,G_plus_A_minus_PK_per90,xG_per90,xAG_per90,xG_plus_xAG_per90,npxG_per90,npxG_plus_xAG_per90,Season
30.0,Espanyol,La Liga,33.0,27.6,43.1,38.0,418.0,3420.0,38.0,51.0,31.0,82.0,46.0,5.0,5.0,99.0,10.0,48.3,44.4,35.0,79.4,528.0,1146.0,1.34,0.82,2.16,1.21,2.03,1.27,0.92,2.19,1.17,2.09,2022-2023
31.0,Everton,Premier League,28.0,26.6,42.8,38.0,418.0,3420.0,38.0,32.0,24.0,56.0,29.0,3.0,3.0,81.0,2.0,45.2,42.8,32.4,75.1,500.0,1052.0,0.84,0.63,1.47,0.76,1.39,1.19,0.85,2.04,1.13,1.98,2022-2023
32.0,Fiorentina,Serie A,30.0,26.5,56.1,38.0,418.0,3420.0,38.0,51.0,37.0,88.0,47.0,4.0,6.0,93.0,3.0,55.0,50.8,40.2,91.0,789.0,1627.0,1.34,0.97,2.32,1.24,2.21,1.45,1.06,2.51,1.34,2.39,2022-2023
33.0,Freiburg,Bundesliga,27.0,27.4,48.1,34.0,374.0,3060.0,34.0,51.0,34.0,85.0,44.0,7.0,8.0,62.0,2.0,47.9,41.6,28.5,70.1,427.0,1039.0,1.5,1.0,2.5,1.29,2.29,1.41,0.84,2.25,1.22,2.06,2022-2023
34.0,Fulham,Premier League,29.0,28.2,48.8,38.0,418.0,3420.0,38.0,52.0,33.0,85.0,47.0,5.0,9.0,80.0,1.0,46.2,39.1,28.5,67.7,663.0,1326.0,1.37,0.87,2.24,1.24,2.11,1.22,0.75,1.97,1.03,1.78,2022-2023
35.0,Getafe,La Liga,25.0,27.4,39.9,38.0,418.0,3420.0,38.0,34.0,21.0,55.0,29.0,5.0,8.0,126.0,9.0,36.7,30.4,22.5,53.0,365.0,1003.0,0.89,0.55,1.45,0.76,1.32,0.96,0.59,1.56,0.8,1.39,2022-2023
36.0,Girona,La Liga,29.0,26.0,51.3,38.0,418.0,3420.0,38.0,55.0,41.0,96.0,47.0,8.0,9.0,92.0,3.0,50.6,43.8,37.5,81.3,725.0,1378.0,1.45,1.08,2.53,1.24,2.32,1.33,0.99,2.32,1.15,2.14,2022-2023
37.0,Gladbach,Bundesliga,27.0,26.8,53.7,34.0,374.0,3060.0,34.0,52.0,39.0,91.0,48.0,4.0,6.0,62.0,3.0,52.1,47.5,41.2,88.7,518.0,1168.0,1.53,1.15,2.68,1.41,2.56,1.53,1.21,2.74,1.4,2.61,2022-2023
38.0,Hellas Verona,Serie A,36.0,26.6,41.2,38.0,418.0,3420.0,38.0,29.0,22.0,51.0,28.0,1.0,1.0,103.0,3.0,35.8,35.1,28.1,63.2,503.0,1063.0,0.76,0.58,1.34,0.74,1.32,0.94,0.74,1.68,0.92,1.66,2022-2023
39.0,Hertha BSC,Bundesliga,32.0,26.0,42.0,34.0,374.0,3060.0,34.0,42.0,23.0,65.0,35.0,7.0,7.0,82.0,1.0,39.4,33.9,25.3,59.2,413.0,914.0,1.24,0.68,1.91,1.03,1.71,1.16,0.74,1.9,1.0,1.74,2022-2023
40.0,Hoffenheim,Bundesliga,31.0,26.8,48.3,34.0,374.0,3060.0,34.0,46.0,30.0,76.0,39.0,7.0,9.0,80.0,5.0,48.0,41.1,32.4,73.4,457.0,1175.0,1.35,0.88,2.24,1.15,2.03,1.41,0.95,2.36,1.21,2.16,2022-2023
41.0,Inter,Serie A,25.0,28.8,55.7,38.0,418.0,3420.0,38.0,68.0,50.0,118.0,64.0,4.0,5.0,65.0,3.0,68.0,64.5,51.8,116.3,668.0,1624.0,1.79,1.32,3.11,1.68,3.0,1.79,1.36,3.15,1.7,3.06,2022-2023
42.0,Juventus,Serie A,29.0,27.7,49.6,38.0,418.0,3420.0,38.0,56.0,41.0,97.0,53.0,3.0,6.0,74.0,6.0,55.3,50.4,39.8,90.2,673.0,1394.0,1.47,1.08,2.55,1.39,2.47,1.45,1.05,2.5,1.33,2.37,2022-2023
43.0,Köln,Bundesliga,27.0,26.0,49.9,34.0,374.0,3060.0,34.0,46.0,31.0,77.0,42.0,4.0,4.0,75.0,3.0,47.9,44.7,35.1,79.9,522.0,1247.0,1.35,0.91,2.26,1.24,2.15,1.41,1.03,2.44,1.32,2.35,2022-2023
44.0,Lazio,Serie A,24.0,28.6,52.1,38.0,418.0,3420.0,38.0,59.0,37.0,96.0,53.0,6.0,8.0,87.0,2.0,51.1,44.9,34.3,79.2,683.0,1381.0,1.55,0.97,2.53,1.39,2.37,1.35,0.9,2.25,1.18,2.08,2022-2023
45.0,Lecce,Serie A,29.0,24.8,41.3,38.0,418.0,3420.0,38.0,31.0,21.0,52.0,27.0,4.0,6.0,86.0,2.0,36.1,31.4,25.3,56.7,515.0,1232.0,0.82,0.55,1.37,0.71,1.26,0.95,0.66,1.61,0.83,1.49,2022-2023
46.0,Leeds United,Premier League,29.0,25.3,47.0,38.0,418.0,3420.0,38.0,45.0,31.0,76.0,44.0,1.0,3.0,89.0,3.0,47.3,44.9,31.8,76.7,555.0,1429.0,1.18,0.82,2.0,1.16,1.97,1.24,0.84,2.08,1.18,2.02,2022-2023
47.0,Leicester City,Premier League,28.0,26.1,47.7,38.0,418.0,3420.0,38.0,49.0,36.0,85.0,46.0,3.0,6.0,63.0,2.0,50.5,45.7,38.4,84.1,580.0,1304.0,1.29,0.95,2.24,1.21,2.16,1.33,1.01,2.34,1.2,2.21,2022-2023
48.0,Lens,Ligue 1,29.0,26.4,55.6,38.0,418.0,3420.0,38.0,66.0,49.0,115.0,60.0,6.0,9.0,63.0,3.0,66.7,59.8,47.4,107.2,738.0,1829.0,1.74,1.29,3.03,1.58,2.87,1.76,1.25,3.0,1.57,2.82,2022-2023
49.0,Leverkusen,Bundesliga,27.0,24.7,52.0,34.0,374.0,3060.0,34.0,57.0,44.0,101.0,52.0,5.0,7.0,75.0,7.0,51.4,46.0,38.9,85.0,678.0,1243.0,1.68,1.29,2.97,1.53,2.82,1.51,1.15,2.66,1.35,2.5,2022-2023
50.0,Lille,Ligue 1,26.0,26.0,60.5,38.0,418.0,3420.0,38.0,65.0,40.0,105.0,54.0,11.0,12.0,82.0,1.0,68.7,60.0,46.4,106.5,798.0,1982.0,1.71,1.05,2.76,1.42,2.47,1.81,1.22,3.03,1.58,2.8,2022-2023
51.0,Liverpool,Premier League,28.0,27.4,60.8,38.0,418.0,3420.0,38.0,71.0,58.0,129.0,69.0,2.0,4.0,57.0,1.0,71.5,68.4,55.6,124.1,719.0,1992.0,1.87,1.53,3.39,1.82,3.34,1.88,1.46,3.35,1.8,3.26,2022-2023
52.0,Lorient,Ligue 1,30.0,25.2,46.6,38.0,418.0,3420.0,38.0,49.0,32.0,81.0,45.0,4.0,6.0,48.0,4.0,44.5,39.8,29.4,69.2,753.0,1329.0,1.29,0.84,2.13,1.18,2.03,1.17,0.77,1.94,1.05,1.82,2022-2023
53.0,Lyon,Ligue 1,29.0,25.5,58.1,38.0,418.0,3420.0,38.0,63.0,45.0,108.0,57.0,6.0,8.0,61.0,3.0,61.1,54.8,45.1,99.9,709.0,1883.0,1.66,1.18,2.84,1.5,2.68,1.61,1.19,2.8,1.44,2.63,2022-2023
54.0,Mainz 05,Bundesliga,27.0,27.0,44.8,34.0,374.0,3060.0,34.0,54.0,35.0,89.0,50.0,4.0,6.0,69.0,1.0,47.1,42.4,30.0,72.4,364.0,1155.0,1.59,1.03,2.62,1.47,2.5,1.39,0.88,2.27,1.25,2.13,2022-2023
55.0,Mallorca,La Liga,31.0,27.7,41.1,38.0,418.0,3420.0,38.0,36.0,27.0,63.0,32.0,4.0,5.0,120.0,5.0,35.2,31.1,26.5,57.7,476.0,948.0,0.95,0.71,1.66,0.84,1.55,0.93,0.7,1.62,0.82,1.52,2022-2023
56.0,Manchester City,Premier League,24.0,27.2,64.7,38.0,418.0,3420.0,38.0,92.0,69.0,161.0,83.0,9.0,10.0,44.0,1.0,78.6,71.1,57.5,128.6,988.0,2073.0,2.42,1.82,4.24,2.18,4.0,2.07,1.51,3.58,1.87,3.38,2022-2023
57.0,Manchester Utd,Premier League,26.0,26.9,53.7,38.0,418.0,3420.0,38.0,56.0,42.0,98.0,53.0,3.0,3.0,78.0,2.0,67.7,65.3,52.2,117.5,711.0,1595.0,1.47,1.11,2.58,1.39,2.5,1.78,1.37,3.15,1.72,3.09,2022-2023
58.0,Marseille,Ligue 1,30.0,27.3,56.7,38.0,418.0,3420.0,38.0,61.0,38.0,99.0,55.0,6.0,7.0,63.0,4.0,65.3,60.0,47.0,107.0,759.0,1919.0,1.61,1.0,2.61,1.45,2.45,1.72,1.24,2.95,1.58,2.82,2022-2023
59.0,Milan,Serie A,30.0,26.0,55.6,38.0,418.0,3420.0,38.0,61.0,49.0,110.0,56.0,5.0,5.0,90.0,2.0,58.8,55.1,46.0,101.1,795.0,1584.0,1.61,1.29,2.89,1.47,2.76,1.55,1.21,2.76,1.45,2.66,2022-2023
60.0,Monaco,Ligue 1,27.0,24.7,48.2,38.0,418.0,3420.0,38.0,69.0,47.0,116.0,64.0,5.0,8.0,64.0,5.0,62.1,55.7,42.2,97.9,719.0,1820.0,1.82,1.24,3.05,1.68,2.92,1.63,1.11,2.74,1.47,2.58,2022-2023
61.0,Montpellier,Ligue 1,31.0,26.0,45.8,38.0,418.0,3420.0,38.0,64.0,41.0,105.0,57.0,7.0,7.0,68.0,10.0,52.2,46.7,34.3,80.9,556.0,1250.0,1.68,1.08,2.76,1.5,2.58,1.37,0.9,2.27,1.23,2.13,2022-2023
62.0,Monza,Serie A,31.0,26.6,55.2,38.0,418.0,3420.0,38.0,46.0,31.0,77.0,41.0,5.0,6.0,90.0,4.0,45.9,41.2,33.8,75.0,708.0,1362.0,1.21,0.82,2.03,1.08,1.89,1.21,0.89,2.1,1.08,1.97,2022-2023
63.0,Nantes,Ligue 1,29.0,26.7,45.9,38.0,418.0,3420.0,38.0,35.0,27.0,62.0,32.0,3.0,5.0,65.0,4.0,42.8,39.0,31.8,70.8,705.0,1565.0,0.92,0.71,1.63,0.84,1.55,1.13,0.84,1.96,1.03,1.86,2022-2023
64.0,Napoli,Serie A,27.0,26.4,61.8,38.0,418.0,3420.0,38.0,75.0,57.0,132.0,67.0,8.0,10.0,47.0,1.0,64.7,56.8,46.8,103.6,907.0,1804.0,1.97,1.5,3.47,1.76,3.26,1.7,1.23,2.94,1.5,2.73,2022-2023
65.0,Newcastle Utd,Premier League,27.0,27.3,52.3,38.0,418.0,3420.0,38.0,64.0,42.0,106.0,58.0,6.0,6.0,61.0,1.0,71.9,67.3,51.8,119.1,695.0,1618.0,1.68,1.11,2.79,1.53,2.63,1.89,1.36,3.26,1.77,3.13,2022-2023
66.0,Nice,Ligue 1,34.0,26.5,51.5,38.0,418.0,3420.0,38.0,47.0,32.0,79.0,41.0,6.0,7.0,53.0,3.0,57.2,51.7,39.3,91.1,774.0,1534.0,1.24,0.84,2.08,1.08,1.92,1.51,1.04,2.54,1.36,2.4,2022-2023
67.0,Nott'ham Forest,Premier League,33.0,26.5,37.6,38.0,418.0,3420.0,38.0,36.0,22.0,58.0,33.0,3.0,6.0,84.0,0.0,39.3,34.6,26.3,61.0,436.0,859.0,0.95,0.58,1.53,0.87,1.45,1.03,0.69,1.73,0.91,1.6,2022-2023
68.0,Osasuna,La Liga,26.0,27.5,48.0,38.0,418.0,3420.0,38.0,36.0,30.0,66.0,32.0,4.0,5.0,93.0,7.0,39.8,35.9,28.4,64.3,545.0,1356.0,0.95,0.79,1.74,0.84,1.63,1.05,0.75,1.8,0.94,1.69,2022-2023
69.0,Paris S-G,Ligue 1,26.0,26.9,60.7,38.0,418.0,3420.0,38.0,86.0,62.0,148.0,81.0,5.0,7.0,57.0,5.0,78.2,72.6,56.8,129.3,810.0,2029.0,2.26,1.63,3.89,2.13,3.76,2.06,1.49,3.55,1.91,3.4,2022-2023
70.0,Rayo Vallecano,La Liga,28.0,27.9,51.2,38.0,418.0,3420.0,38.0,41.0,29.0,70.0,37.0,4.0,8.0,90.0,6.0,43.9,37.8,30.0,67.8,703.0,1390.0,1.08,0.76,1.84,0.97,1.74,1.16,0.79,1.95,0.99,1.78,2022-2023
71.0,RB Leipzig,Bundesliga,25.0,26.3,58.1,34.0,374.0,3060.0,34.0,64.0,39.0,103.0,58.0,6.0,7.0,69.0,2.0,62.7,57.4,43.2,100.6,599.0,1450.0,1.88,1.15,3.03,1.71,2.85,1.84,1.27,3.11,1.69,2.96,2022-2023
72.0,Real Madrid,La Liga,26.0,27.4,60.9,38.0,418.0,3420.0,38.0,73.0,56.0,129.0,64.0,9.0,12.0,72.0,3.0,75.5,66.1,56.8,122.9,1008.0,2017.0,1.92,1.47,3.39,1.68,3.16,1.99,1.49,3.48,1.74,3.23,2022-2023
73.0,Real Sociedad,La Liga,30.0,25.9,54.6,38.0,418.0,3420.0,38.0,47.0,36.0,83.0,45.0,2.0,4.0,90.0,2.0,52.9,49.7,39.7,89.4,692.0,1483.0,1.24,0.95,2.18,1.18,2.13,1.39,1.04,2.44,1.31,2.35,2022-2023
74.0,Reims,Ligue 1,34.0,24.9,48.7,38.0,418.0,3420.0,38.0,45.0,31.0,76.0,38.0,7.0,8.0,70.0,9.0,61.5,55.2,43.4,98.6,712.0,1717.0,1.18,0.82,2.0,1.0,1.82,1.62,1.14,2.76,1.45,2.59,2022-2023
75.0,Rennes,Ligue 1,32.0,25.2,55.4,38.0,418.0,3420.0,38.0,66.0,47.0,113.0,63.0,3.0,3.0,58.0,6.0,61.4,59.0,45.4,104.4,774.0,1922.0,1.74,1.24,2.97,1.66,2.89,1.62,1.2,2.81,1.55,2.75,2022-2023
76.0,Roma,Serie A,30.0,27.4,48.6,38.0,418.0,3420.0,38.0,50.0,33.0,83.0,43.0,7.0,10.0,83.0,4.0,57.4,49.9,38.9,88.8,684.0,1217.0,1.32,0.87,2.18,1.13,2.0,1.51,1.02,2.53,1.31,2.34,2022-2023
77.0,Salernitana,Serie A,30.0,27.2,44.9,38.0,418.0,3420.0,38.0,46.0,34.0,80.0,44.0,2.0,2.0,85.0,4.0,36.7,35.2,26.9,62.0,519.0,1089.0,1.21,0.89,2.11,1.16,2.05,0.96,0.71,1.67,0.93,1.63,2022-2023
78.0,Sampdoria,Serie A,40.0,27.9,46.1,38.0,418.0,3420.0,38.0,23.0,18.0,41.0,22.0,1.0,2.0,108.0,3.0,34.1,32.5,24.4,56.9,466.0,1126.0,0.61,0.47,1.08,0.58,1.05,0.9,0.64,1.54,0.85,1.5,2022-2023
79.0,Sassuolo,Serie A,31.0,26.1,49.2,38.0,418.0,3420.0,38.0,46.0,30.0,76.0,37.0,9.0,10.0,90.0,6.0,51.6,43.9,36.1,80.0,761.0,1565.0,1.21,0.79,2.0,0.97,1.76,1.36,0.95,2.31,1.16,2.11,2022-2023
80.0,Schalke 04,Bundesliga,35.0,27.5,46.0,34.0,374.0,3060.0,34.0,32.0,24.0,56.0,28.0,4.0,5.0,68.0,1.0,39.6,35.9,28.7,64.6,415.0,934.0,0.94,0.71,1.65,0.82,1.53,1.16,0.84,2.01,1.06,1.9,2022-2023
81.0,Sevilla,La Liga,35.0,28.7,52.6,38.0,418.0,3420.0,38.0,47.0,31.0,78.0,43.0,4.0,5.0,121.0,13.0,46.3,42.4,32.0,74.5,558.0,1513.0,1.24,0.82,2.05,1.13,1.95,1.22,0.84,2.06,1.12,1.96,2022-2023
82.0,Southampton,Premier League,36.0,24.7,44.5,38.0,418.0,3420.0,38.0,36.0,25.0,61.0,34.0,2.0,4.0,73.0,0.0,37.8,34.6,28.1,62.7,588.0,1125.0,0.95,0.66,1.61,0.89,1.55,0.99,0.74,1.73,0.91,1.65,2022-2023
83.0,Spezia,Serie A,34.0,25.7,47.4,38.0,418.0,3420.0,38.0,29.0,18.0,47.0,25.0,4.0,4.0,103.0,6.0,41.5,38.5,29.3,67.8,553.0,1163.0,0.76,0.47,1.24,0.66,1.13,1.09,0.77,1.86,1.01,1.78,2022-2023
84.0,Strasbourg,Ligue 1,29.0,27.3,45.9,38.0,418.0,3420.0,38.0,48.0,28.0,76.0,43.0,5.0,7.0,73.0,7.0,48.5,42.8,32.1,74.8,610.0,1351.0,1.26,0.74,2.0,1.13,1.87,1.28,0.84,2.12,1.13,1.97,2022-2023
85.0,Stuttgart,Bundesliga,30.0,24.7,50.2,34.0,374.0,3060.0,34.0,45.0,34.0,79.0,40.0,5.0,5.0,72.0,5.0,47.6,43.7,38.1,81.7,609.0,1278.0,1.32,1.0,2.32,1.18,2.18,1.4,1.12,2.52,1.28,2.4,2022-2023
86.0,Torino,Serie A,28.0,25.2,53.2,38.0,418.0,3420.0,38.0,41.0,34.0,75.0,39.0,2.0,2.0,81.0,0.0,41.8,40.2,35.0,75.2,684.0,1328.0,1.08,0.89,1.97,1.03,1.92,1.1,0.92,2.02,1.06,1.98,2022-2023
87.0,Tottenham,Premier League,29.0,27.6,50.0,38.0,418.0,3420.0,38.0,68.0,46.0,114.0,63.0,5.0,6.0,77.0,3.0,57.0,52.3,43.0,95.4,692.0,1449.0,1.79,1.21,3.0,1.66,2.87,1.5,1.13,2.63,1.38,2.51,2022-2023
88.0,Toulouse,Ligue 1,29.0,25.1,51.3,38.0,418.0,3420.0,38.0,50.0,33.0,83.0,46.0,4.0,4.0,62.0,3.0,52.5,49.4,35.8,85.2,648.0,1737.0,1.32,0.87,2.18,1.21,2.08,1.38,0.94,2.33,1.3,2.24,2022-2023
89.0,Troyes,Ligue 1,32.0,25.8,42.6,38.0,418.0,3420.0,38.0,43.0,26.0,69.0,38.0,5.0,5.0,55.0,5.0,39.1,35.6,27.9,63.5,638.0,1235.0,1.13,0.68,1.82,1.0,1.68,1.03,0.73,1.76,0.94,1.67,2022-2023
90.0,Udinese,Serie A,30.0,26.1,48.0,38.0,418.0,3420.0,38.0,46.0,41.0,87.0,45.0,1.0,2.0,88.0,3.0,46.9,45.4,37.8,83.2,646.0,1354.0,1.21,1.08,2.29,1.18,2.26,1.24,0.99,2.23,1.2,2.19,2022-2023
91.0,Union Berlin,Bundesliga,28.0,27.9,43.8,34.0,374.0,3060.0,34.0,49.0,38.0,87.0,46.0,3.0,7.0,65.0,2.0,37.9,32.5,25.9,58.4,375.0,1012.0,1.44,1.12,2.56,1.35,2.47,1.12,0.76,1.88,0.95,1.72,2022-2023
92.0,Valencia,La Liga,28.0,24.2,52.0,38.0,418.0,3420.0,38.0,40.0,23.0,63.0,35.0,5.0,8.0,93.0,8.0,49.3,43.0,32.5,75.5,786.0,1472.0,1.05,0.61,1.66,0.92,1.53,1.3,0.86,2.15,1.13,1.99,2022-2023
93.0,Valladolid,La Liga,36.0,27.4,48.7,38.0,418.0,3420.0,38.0,32.0,24.0,56.0,29.0,3.0,4.0,94.0,6.0,38.5,35.4,28.4,63.7,610.0,1244.0,0.84,0.63,1.47,0.76,1.39,1.01,0.75,1.76,0.93,1.68,2022-2023
94.0,Villarreal,La Liga,32.0,28.4,56.9,38.0,418.0,3420.0,38.0,57.0,33.0,90.0,53.0,4.0,7.0,91.0,4.0,61.6,56.1,43.2,99.3,846.0,1622.0,1.5,0.87,2.37,1.39,2.26,1.62,1.14,2.76,1.48,2.61,2022-2023
95.0,Werder Bremen,Bundesliga,25.0,27.4,49.3,34.0,374.0,3060.0,34.0,50.0,37.0,87.0,45.0,5.0,6.0,76.0,1.0,41.1,36.4,29.0,65.4,412.0,1140.0,1.47,1.09,2.56,1.32,2.41,1.21,0.85,2.06,1.07,1.92,2022-2023
96.0,West Ham,Premier League,25.0,28.2,42.1,38.0,418.0,3420.0,38.0,41.0,25.0,66.0,35.0,6.0,8.0,44.0,0.0,49.2,43.7,32.7,76.4,615.0,1274.0,1.08,0.66,1.74,0.92,1.58,1.29,0.86,2.15,1.15,2.01,2022-2023
97.0,Wolfsburg,Bundesliga,28.0,24.8,50.6,34.0,374.0,3060.0,34.0,55.0,44.0,99.0,51.0,4.0,7.0,63.0,0.0,51.3,45.8,39.2,84.9,455.0,1306.0,1.62,1.29,2.91,1.5,2.79,1.51,1.15,2.66,1.35,2.5,2022-2023
98.0,Wolves,Premier League,32.0,26.7,49.9,38.0,418.0,3420.0,38.0,28.0,12.0,40.0,25.0,3.0,3.0,85.0,6.0,36.8,34.5,25.4,60.0,610.0,1343.0,0.74,0.32,1.05,0.66,0.97,0.97,0.67,1.64,0.91,1.58,2022-2023
1.0,Alavés,La Liga,30.0,25.6,41.8,38.0,418.0,3420.0,38.0,33.0,28.0,61.0,30.0,3.0,7.0,84.0,1.0,46.2,40.7,32.4,73.0,550.0,1260.0,0.87,0.74,1.61,0.79,1.53,1.22,0.85,2.07,1.07,1.92,2023-2024
2.0,Almería,La Liga,35.0,25.6,46.4,38.0,418.0,3420.0,38.0,42.0,25.0,67.0,40.0,2.0,2.0,93.0,6.0,48.7,47.1,34.2,81.4,590.0,1097.0,1.11,0.66,1.76,1.05,1.71,1.28,0.9,2.18,1.24,2.14,2023-2024
3.0,Arsenal,Premier League,25.0,25.0,58.2,38.0,418.0,3420.0,38.0,86.0,62.0,148.0,76.0,10.0,10.0,64.0,2.0,76.1,68.5,55.3,123.8,821.0,2106.0,2.26,1.63,3.89,2.0,3.63,2.0,1.46,3.46,1.8,3.26,2023-2024
4.0,Aston Villa,Premier League,31.0,26.9,53.1,38.0,418.0,3420.0,38.0,72.0,55.0,127.0,68.0,4.0,4.0,94.0,2.0,63.3,60.3,48.6,108.9,775.0,1451.0,1.89,1.45,3.34,1.79,3.24,1.67,1.28,2.95,1.59,2.87,2023-2024
5.0,Atalanta,Serie A,29.0,26.3,51.1,38.0,418.0,3420.0,38.0,72.0,57.0,129.0,67.0,5.0,5.0,76.0,1.0,57.8,53.9,43.9,97.8,715.0,1754.0,1.89,1.5,3.39,1.76,3.26,1.52,1.16,2.68,1.42,2.57,2023-2024
6.0,Athletic Club,La Liga,27.0,27.3,49.8,38.0,418.0,3420.0,38.0,59.0,41.0,100.0,56.0,3.0,5.0,80.0,5.0,52.7,48.7,37.0,85.8,735.0,1610.0,1.55,1.08,2.63,1.47,2.55,1.39,0.97,2.36,1.28,2.26,2023-2024
7.0,Atlético Madrid,La Liga,27.0,29.2,50.8,38.0,418.0,3420.0,38.0,68.0,48.0,116.0,63.0,5.0,6.0,89.0,5.0,62.4,57.9,47.4,105.2,758.0,1597.0,1.79,1.26,3.05,1.66,2.92,1.64,1.25,2.89,1.52,2.77,2023-2024
8.0,Augsburg,Bundesliga,29.0,26.0,43.9,34.0,374.0,3060.0,34.0,49.0,35.0,84.0,44.0,5.0,7.0,71.0,3.0,46.1,40.7,27.7,68.4,462.0,1137.0,1.44,1.03,2.47,1.29,2.32,1.36,0.81,2.17,1.2,2.01,2023-2024
9.0,Barcelona,La Liga,29.0,26.0,64.3,38.0,418.0,3420.0,38.0,76.0,55.0,131.0,70.0,6.0,7.0,87.0,2.0,77.6,72.1,57.4,129.5,964.0,1925.0,2.0,1.45,3.45,1.84,3.29,2.04,1.51,3.55,1.9,3.41,2023-2024
10.0,Bayern Munich,Bundesliga,30.0,27.4,61.3,34.0,374.0,3060.0,34.0,93.0,71.0,164.0,88.0,5.0,5.0,47.0,2.0,85.2,81.3,65.9,147.3,944.0,1941.0,2.74,2.09,4.82,2.59,4.68,2.5,1.94,4.44,2.39,4.33,2023-2024
11.0,Betis,La Liga,35.0,27.8,50.4,38.0,418.0,3420.0,38.0,46.0,31.0,77.0,44.0,2.0,3.0,87.0,3.0,43.9,41.7,32.7,74.4,676.0,1441.0,1.21,0.82,2.03,1.16,1.97,1.16,0.86,2.02,1.1,1.96,2023-2024
12.0,Bochum,Bundesliga,25.0,29.1,46.6,34.0,374.0,3060.0,34.0,41.0,30.0,71.0,37.0,4.0,4.0,97.0,2.0,44.5,41.4,30.4,71.8,400.0,1151.0,1.21,0.88,2.09,1.09,1.97,1.31,0.89,2.2,1.22,2.11,2023-2024
13.0,Bologna,Serie A,28.0,25.2,58.1,38.0,418.0,3420.0,38.0,52.0,32.0,84.0,48.0,4.0,5.0,85.0,2.0,47.9,44.0,32.1,76.1,660.0,1453.0,1.37,0.84,2.21,1.26,2.11,1.26,0.84,2.11,1.16,2.0,2023-2024
14.0,Bournemouth,Premier League,30.0,25.7,44.4,38.0,418.0,3420.0,38.0,52.0,39.0,91.0,50.0,2.0,3.0,79.0,3.0,55.9,53.6,40.5,94.0,709.0,1314.0,1.37,1.03,2.39,1.32,2.34,1.47,1.06,2.54,1.41,2.47,2023-2024
15.0,Brentford,Premier League,28.0,26.6,45.2,38.0,418.0,3420.0,38.0,54.0,38.0,92.0,51.0,3.0,3.0,89.0,2.0,58.2,56.0,42.7,98.8,505.0,1283.0,1.42,1.0,2.42,1.34,2.34,1.53,1.12,2.66,1.47,2.6,2023-2024
16.0,Brest,Ligue 1,25.0,27.0,53.6,34.0,374.0,3060.0,34.0,51.0,33.0,84.0,47.0,4.0,4.0,84.0,5.0,48.3,45.1,34.4,79.5,590.0,1402.0,1.5,0.97,2.47,1.38,2.35,1.42,1.01,2.43,1.33,2.34,2023-2024
17.0,Brighton,Premier League,30.0,25.9,59.8,38.0,418.0,3420.0,38.0,50.0,36.0,86.0,45.0,5.0,6.0,90.0,3.0,56.8,52.2,41.6,93.8,864.0,1780.0,1.32,0.95,2.26,1.18,2.13,1.49,1.09,2.59,1.37,2.47,2023-2024
18.0,Burnley,Premier League,31.0,24.5,47.4,38.0,418.0,3420.0,38.0,40.0,30.0,70.0,37.0,3.0,3.0,77.0,7.0,40.6,38.3,29.7,68.0,727.0,1181.0,1.05,0.79,1.84,0.97,1.76,1.07,0.78,1.85,1.01,1.79,2023-2024
19.0,Cádiz,La Liga,34.0,28.5,43.3,38.0,418.0,3420.0,38.0,25.0,17.0,42.0,22.0,3.0,3.0,107.0,7.0,36.0,33.6,25.2,58.9,456.0,1017.0,0.66,0.45,1.11,0.58,1.03,0.95,0.66,1.61,0.88,1.55,2023-2024
20.0,Cagliari,Serie A,29.0,26.1,42.1,38.0,418.0,3420.0,38.0,41.0,30.0,71.0,37.0,4.0,6.0,77.0,4.0,42.9,38.4,29.1,67.5,529.0,1109.0,1.08,0.79,1.87,0.97,1.76,1.13,0.77,1.9,1.01,1.78,2023-2024
21.0,Celta Vigo,La Liga,31.0,26.7,46.1,38.0,418.0,3420.0,38.0,45.0,35.0,80.0,42.0,3.0,5.0,66.0,5.0,50.7,46.9,38.2,85.1,660.0,1345.0,1.18,0.92,2.11,1.11,2.03,1.34,1.01,2.34,1.23,2.24,2023-2024
22.0,Chelsea,Premier League,32.0,24.2,58.6,38.0,418.0,3420.0,38.0,76.0,51.0,127.0,65.0,11.0,12.0,109.0,4.0,74.5,65.1,51.4,116.5,873.0,1615.0,2.0,1.34,3.34,1.71,3.05,1.96,1.35,3.31,1.71,3.06,2023-2024
23.0,Clermont Foot,Ligue 1,31.0,26.8,48.9,34.0,374.0,3060.0,34.0,26.0,18.0,44.0,20.0,6.0,8.0,60.0,7.0,36.0,29.8,23.1,52.8,537.0,1247.0,0.76,0.53,1.29,0.59,1.12,1.06,0.68,1.74,0.88,1.55,2023-2024
24.0,Crystal Palace,Premier League,26.0,26.7,42.3,38.0,418.0,3420.0,38.0,56.0,43.0,99.0,52.0,4.0,4.0,73.0,2.0,48.6,45.4,38.7,84.1,506.0,1176.0,1.47,1.13,2.61,1.37,2.5,1.28,1.02,2.3,1.2,2.21,2023-2024
